Benchmark,Company,System,"Max-jOPS	","Critical-jOPS	",JVM,JVM Vendor  ,# of nodes,# cores,# chips,# cores per chip,# of threads per core ,Total # of threads ,Processor,CPU Speed,CPU Characteristics ,Primary Cache,Secondary Cache,Tertiary Cache,Memory (GB),DIMMS ,Memory Details,"Disk 	","File System 	",Operating System,OS Vendor,"NICs	","PSU	","Form factor	","Enclosure	",Hardware Availability,OS Availability,JVM Availability,SW Availability,License,Tested By,Test Sponsor,Test Date,Published,Updated ,Disclosure,Disclosure URL,Disclosures
JBB2015MULTI,Hewlett-Packard Company,ProLiant DL580 Gen9,138159,33677,"Oracle Java SE 8u51 Java HotSpot 64-bit Server VM, version 1.8.0_51",Oracle,1,72,4,18,2,144,Intel Xeon E7-8890 v3,2500,"18 Core, 2.50 GHz, 45 MB L3 Cache (Turbo Boost Technology up to 3.30 GHz)",32 KB I + 32 KB D on chip per core,256 KB I+D on chip per core,45 MB I+D on chip per chip,512,32 x 16 GB,16 GB 2Rx4 PC4-2133P,2 x 400 GB SSD SAS,XFS,Red Hat Enterprise Linux Server 7.1 ,Red Hat,None,4 x 1200,4U,None,May-15,Mar-15,Jul-15,Jul-15,3,Hewlett-Packard Company,Hewlett-Packard Company,,Sep-15,Sep-15,"http://www.spec.org/jbb2015/results/res2015q3/jbb2015-20150908-00011.html""<A HREF=""""/jbb2015/results/res2015q3/jbb2015-20150908-00011.html"""">HTML</A>""",,
JBB2015MULTI,Huawei Company,Huawei KunLun9008,299880,80094,"Oracle Java SE 8u92 Java HotSpot 64-Bit Server VM,version 1.8.0_92",Oracle Corporation,1,144,8,18,2,288,Intel Xeon E7-8890 v3,2500,"18Core,2.50GHz,45MB L3 Cache (Turbo Boost Technology up to 3.30 GHz)",32KB(I)+32KB(D) per core,256 KB (I+D) per core,45 MB (I+D) on chip per chip,1024,64 x 16GB,2Rx4 PC4-2133P-R,2x 600GB 10K RPM,ext4,SUSE Linux Enterprise Server 12 ,SUSE,None,4 x 2000W,32U,None,May-15,Oct-14,Apr-16,Apr-16,3175,Huawei Company,Huawei Company,,Jun-16,May-16,"http://www.spec.org/jbb2015/results/res2016q2/jbb2015-20160509-00074.html""<A HREF=""""/jbb2015/results/res2016q2/jbb2015-20160509-00074.html"""">HTML</A>""",,
JBB2015MULTI,Huawei Company,Huawei KunLun9008,299880,80094,"Oracle Java SE 8u92 Java HotSpot(TM) 64-Bit Server VM,version 1.8.0_92",Oracle Corporation,1,144,8,18,36,288,Intel Xeon E7-8890 v3,2500,"18Core,2.50GHz,45MB L3 Cache (Turbo Boost Technology up to 3.30 GHz)",32KB(I)+32KB(D) per core,256 KB (I+D) per core,45 MB (I+D) on chip per chip,1024,64 x 16GB,2Rx4 PC4-2133P-R,2x 600GB 10K RPM,ext4,SUSE Linux Enterprise Server 12 ,SUSE,None,4 x 2000W,32U,None,May-15,Oct-14,Apr-16,Jul-15,3175,Huawei Company,Huawei Company,,Jun-16,May-16,"http://www.spec.org/jbb2015/results/res2016q2/jbb2015-20160509-00073.html""<A HREF=""""/jbb2015/results/res2016q2/jbb2015-20160509-00073.html"""">HTML</A>""",,
JBB2015MULTI,Huawei Company,Huawei KunLun9016,532898,91260,"Oracle Java SE 8u92 Java HotSpot 64-Bit Server VM,version 1.8.0_92",Oracle Corporation,1,288,16,18,2,576,Intel Xeon E7-8890 v3,2500,"18Core,2.50GHz,45MB L3 Cache (Turbo Boost Technology up to 3.30 GHz)",32KB(I)+32KB(D) per core,256 KB (I+D) per core,45 MB (I+D) on chip per chip,2048,128 x 16GB,2Rx4 PC4-2133P-R,2x 600GB 10K RPM,ext4,SUSE Linux Enterprise Server 12 ,SUSE,None,4 x 2000W,32U,None,May-15,Oct-14,Apr-16,Apr-16,3175,Huawei Company,Huawei Company,,Jun-16,May-16,"http://www.spec.org/jbb2015/results/res2016q2/jbb2015-20160509-00075.html""<A HREF=""""/jbb2015/results/res2016q2/jbb2015-20160509-00075.html"""">HTML</A>""",,
JBB2015MULTI,Huawei Company,Huawei KunLun9016,532898,91260,"Oracle Java SE 8u92 Java HotSpot(TM) 64-Bit Server VM,version 1.8.0_92",Oracle Corporation,1,288,16,18,36,576,Intel Xeon E7-8890 v3,2500,"18Core,2.50GHz,45MB L3 Cache (Turbo Boost Technology up to 3.30 GHz)",32KB(I)+32KB(D) per core,256 KB (I+D) per core,45 MB (I+D) on chip per chip,2048,128 x 16GB,2Rx4 PC4-2133P-R,2x 600GB 10K RPM,ext4,SUSE Linux Enterprise Server 12 ,SUSE,None,4 x 2000W,32U,None,May-15,Oct-14,Apr-16,Jul-15,3175,Huawei Company,Huawei Company,,Jun-16,May-16,"http://www.spec.org/jbb2015/results/res2016q2/jbb2015-20160509-00072.html""<A HREF=""""/jbb2015/results/res2016q2/jbb2015-20160509-00072.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",2288H V5,159381,109402,"Oracle Java SE Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,2,Intel Xeon Platinum 8180,2500,"28-Core, 2.50GHz, 37.8MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",16KB(I)+16KB(D) per core,1024 KB (I+D) per core,37.8MB (I+D) on chip per chip,768,24 x 32GB,192 GB (12 x 16 GB 2Rx8 PC4-2666V-R),1 x 600GB 1000RPM SAS,EXT4,SUSE Linux Enterprise 12 SP2 ,SUSE,4 x 1 Gbit NICs,2 x 550W,2U,None,Jul-17,Nov-16,Apr-17,Apr-17,3175,Huawei,Huawei,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170622-00201.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170622-00201.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",CH121 V5,161425,109777,"Oracle Java SE Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,2,Intel Xeon Platinum 8180,2500,"28-Core, 2.50GHz, 37.8MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",16KB(I)+16KB(D) per core,1024 KB (I+D) per core,37.8MB (I+D) on chip per chip,768,24 x 32GB,192 GB (12 x 16 GB 2Rx8 PC4-2666V-R),2 x 600GB 1000RPM SAS,EXT4,SUSE Linux Enterprise 12 SP2 ,SUSE,2 x 10 Gbit NICs,2 x 2000W,Half-width Compute Node,E9000 Converged Infrastructure Blade Server Chassis,Jul-17,Oct-16,Apr-17,Oct-16,3175,Huawei,Huawei,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170622-00205.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170622-00205.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 1288H V5,175588,50293,"Oracle Java SE 8u191 Java HotSpot(TM) 64-Bit Server VM (build 25.191-b12, mixed mode)",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8180,2500,"28 Core, 2.50 GHz, 37.8 MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32KB(I)+32KB(D) per core,1024KB (I+D) per core,38.5MB (I+D) on chip per chip,192,12 x 16384MB,192 GB (12 x 16 GB 2Rx8 PC4-2666V-R),1 x 960 GB SATA SSD,xfs,Red Hat Enterprise Linux 7.5 ,Red Hat,4 x 1 Gbit NICs,1 x 1500W,1U,None,Jul-17,Apr-18,Oct-18,Oct-18,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Feb-19,Jan-19,"http://www.spec.org/jbb2015/results/res2019q1/jbb2015-20181225-00345.html""<A HREF=""""/jbb2015/results/res2019q1/jbb2015-20181225-00345.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 1288H V5,171642,47217,"Oracle Java SE Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,2,Intel Xeon Platinum 8180,2500,"28-Core, 2.50GHz, 37.8MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",16KB(I)+16KB(D) per core,1024 KB (I+D) per core,37.8MB (I+D) on chip per chip,192,12 x 16GB,192 GB (12 x 16 GB 2Rx8 PC4-2666V-R),1 x 1000GB 7200RPM SATA,BTRFS,SUSE Linux Enterprise ,SUSE,4 x 1 Gbit NICs,1 x 1500W,1U,None,Jul-17,Oct-16,Apr-17,Oct-16,3175,Huawei,Huawei,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170622-00207.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170622-00207.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,69079,26336,"Oracle Java SE 11.0.2 Java HotSpot(TM) 64-Bit Server VM 18.9 (build 11.0.2+9-LTS, mixed mode)",Oracle Corporation,1,28,1,28,2,56,Intel Xeon Platinum 8280,2700,"28 Core, 2.70GHz, 39424KB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5M I+D on chip per chip,384,12 x 32GB,384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R),1x 960GB SATA SSD,xfs,Windows Server 2019 Datacenter ,Microsoft,LOM with 2 x 10GbE + 2 x GbE Intel X722 Ethernet controller,1 x 1500W,2U,None,Apr-19,Oct-18,Jan-19,Feb-19,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00382.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00382.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,135601,38191,"Oracle Java SE 11.0.2 Java HotSpot(TM) 64-Bit Server VM 18.9 (build 11.0.2+9-LTS, mixed mode)",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 Core, 2.70GHz, 39424KB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5M I+D on chip per chip,768,24 x 32GB,768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R),1x 960GB SATA SSD,xfs,Windows Server 2019 Datacenter ,Microsoft,LOM with 2 x 10GbE + 2 x GbE Intel X722 Ethernet controller,1 x 1500W,2U,None,Apr-19,Oct-18,Jan-19,Feb-19,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00384.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00384.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,90753,32407,"Oracle Java SE 11.0.2 Java HotSpot(TM) 64-Bit Server VM 18.9 (build 11.0.2+9-LTS, mixed mode)",Oracle Corporation,1,28,1,28,2,56,Intel Xeon Platinum 8280,2700,"28 Core, 2.70GHz, 39424KB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5M I+D on chip per chip,384,12 x 32GB,384 GB (12 x 32 GB 2Rx4 PC4-2933Y-R),1x 960GB SATA SSD,xfs,Red Hat Enterprise Linux 7.6 ,Red Hat,LOM with 2 x 10GbE + 2 x GbE Intel X722 Ethernet controller,1 x 1500W,2U,None,Apr-19,Oct-18,Jan-19,Feb-19,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00387.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00387.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,176711,103193,"Oracle Java SE 11.0.2 Java HotSpot(TM) 64-Bit Server VM 18.9 (build 11.0.2+9-LTS, mixed mode)",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 Core, 2.70GHz, 39424KB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5M I+D on chip per chip,768,24 x 32GB,768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R),1x 960GB SATA SSD,xfs,Red Hat Enterprise Linux 7.6 ,Red Hat,LOM with 2 x 10GbE + 2 x GbE Intel X722 Ethernet controller,1 x 1500W,2U,None,Apr-19,Oct-18,Jan-19,Feb-19,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00390.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00390.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,188450,63797,"Oracle Java SE 11.0.2 Java HotSpot(TM) 64-Bit Server VM 18.9 (build 11.0.2+9-LTS, mixed mode)",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8280,2700,"28 Core, 2.70GHz, 39424KB L3 Cache (Turbo Boost Technology up to 4.0 GHz)",32 KB I + 32 KB D on chip per core,1024 KB I+D on chip per core,38.5M I+D on chip per chip,768,24 x 32GB,768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R),1x 960GB SATA SSD,xfs,Red Hat Enterprise Linux 7.6 ,Red Hat,LOM with 2 x 10GbE + 2 x GbE Intel X722 Ethernet controller,1 x 1500W,2U,None,Apr-19,Oct-18,Jan-19,Feb-19,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Apr-19,Mar-19,"http://www.spec.org/jbb2015/results/res2019q2/jbb2015-20190313-00391.html""<A HREF=""""/jbb2015/results/res2019q2/jbb2015-20190313-00391.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,179534,49226,"Oracle Java SE Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,112,Intel Xeon Platinum 8180,2500,"28-Core, 2.50GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32KB(I)+32KB(D) per core,1024 KB (I+D) per core,38.5MB (I+D) on chip per chip,192,12 x 16GB,192 GB (12 x 16 GB 2Rx8 PC4-2666V-R),1 x 1000GB 7200RPM SATA,EXT4,Red Hat Enterprise Linux ,REDHAT,4 x 1 Gbit NICs,1 x 1500W,2U,None,Jul-17,Mar-17,Apr-17,Apr-17,3175,Huawei,Huawei,,Aug-17,Aug-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170713-00225.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170713-00225.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,173615,49999,"Oracle Java SE Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,2,Intel Xeon Platinum 8180,2500,"28-Core, 2.50GHz, 37.8MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",16KB(I)+16KB(D) per core,1024 KB (I+D) per core,37.8MB (I+D) on chip per chip,192,12 x 16GB,192 GB (12 x 16 GB 2Rx8 PC4-2666V-R),1 x 1000GB 7200RPM SATA,BTRFS,SUSE Linux Enterprise ,SUSE,4 x 1 Gbit NICs,1 x 1500W,2U,None,Jul-17,Oct-16,Apr-17,Oct-16,3175,Huawei,Huawei,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170622-00210.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170622-00210.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2288H V5,175588,48977,"Oracle Java SE Java HotSpot 64-Bit Server VM, version 1.8.0_131",Oracle Corporation,1,56,2,28,2,2,Intel Xeon Platinum 8180,2500,"28-Core, 2.50GHz, 37.8MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",16KB(I)+16KB(D) per core,1024 KB (I+D) per core,37.8MB (I+D) on chip per chip,192,12 x 16GB,192 GB (12 x 16 GB 2Rx8 PC4-2666V-R),1 x 1000GB 7200RPM SATA,BTRFS,Red Hat Enterprise Linux ,SUSE,4 x 1 Gbit NICs,1 x 1500W,2U,None,Jul-17,May-16,Apr-17,Oct-16,3175,Huawei,Huawei,,Jul-17,Jun-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170622-00211.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170622-00211.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 2488H V5,351175,108391,"Oracle Java SE 8u131 Java HotSpot(TM) 64-Bit Server VM,version 1.8.0_131",Oracle Corporation,1,112,4,28,2,224,Intel(R) Xeon(R) Platinum 8180,2500,"28Core, 2.50GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32KB(I)+32KB(D) per core,1024KB (I+D) per core,38.5MB (I+D) on chip per chip,768,24 x 32GB,2RX4 PC4-2666V,2x 600GB 10K RPM,xfs,Red Hat Enterprise Linux 7.3 ,Red Hat,4 x 1 Gbit NICs,2 x 1500W,2U,None,Sep-17,Nov-16,Apr-17,Apr-17,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Aug-17,Aug-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170731-00231.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170731-00231.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 8100 V5,678677,211867,"Oracle Java SE 8u131 Java HotSpot(TM) 64-Bit Server VM,version 1.8.0_131",Oracle Corporation,1,224,8,28,2,448,Intel(R) Xeon(R) Platinum 8180,2500,"28Core, 2.50GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32KB(I)+32KB(D) per core,1024KB (I+D) per core,38.5MB (I+D) on chip per chip,1536,48 x 32GB,2RX4 PC4-2666V,2x 600GB 10K RPM,xfs,Red Hat Enterprise Linux 7.3 ,Red Hat,4 x 1 Gbit NICs,4 x 2000W,8U,None,Sep-17,Nov-16,Apr-17,Apr-17,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Aug-17,Aug-17,"http://www.spec.org/jbb2015/results/res2017q3/jbb2015-20170707-00224.html""<A HREF=""""/jbb2015/results/res2017q3/jbb2015-20170707-00224.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer 8100 V5,686568,190111,"Oracle Java SE 8u151 Java HotSpot(TM) 64-Bit Server VM,version 1.8.0_151",Oracle Corporation,1,224,8,28,2,448,Intel(R) Xeon(R) Platinum 8180,2500,"28Core, 2.50GHz, 38.5MB L3 Cache (Turbo Boost Technology up to 3.80 GHz)",32KB(I)+32KB(D) per core,1024KB (I+D) per core,38.5MB (I+D) on chip per chip,1536,48 x 32GB,2RX4 PC4-2666V,2x 600GB 10K RPM,xfs,Red Hat Enterprise Linux 7.3 ,Red Hat,4 x 1 Gbit NICs,4 x 2000W,8U,None,Dec-17,Nov-16,Oct-17,Oct-17,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Jan-18,Jan-18,"http://www.spec.org/jbb2015/results/res2018q1/jbb2015-20171224-00276.html""<A HREF=""""/jbb2015/results/res2018q1/jbb2015-20171224-00276.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer CH121 V3,98227,28810,"Oracle Java SE 8u66 Java HotSpot 64-Bit Server VM, version 1.8.0_66",Oracle Corporation,1,36,2,18,2,72,Intel Xeon E5-2699 v3,2300,"18-Core, 2.30GHz (Turbo Boost Technology up to 3.60 GHz)",32KB(I)+32KB(D) per core,256 KB (I+D) per core,45MB (I+D) on chip per chip,256,16 x 16GB,256 GB (16 x 16 GB 2Rx4 PC4-2133P-R),1x 480GB SSD,EXT4,Red Hat Enterprise Linux ,Red Hat,4 x 1 Gbit NICs,1 x 2000W,Blade Node in Chassis,None,Sep-14,Jun-14,Oct-15,Oct-15,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Jan-16,Jan-16,"http://www.spec.org/jbb2015/results/res2016q1/jbb2015-20151223-00039.html""<A HREF=""""/jbb2015/results/res2016q1/jbb2015-20151223-00039.html"""">HTML</A>""",,
JBB2015MULTI,"Huawei Technologies Co., Ltd",FusionServer CH121 V3,92616,31693,"Oracle Java SE 8u66 Java HotSpot 64-Bit Server VM, version 1.8.0_66",Oracle Corporation,1,36,2,18,2,72,Intel Xeon E5-2699 v3,2300,"18-Core, 2.30GHz (Turbo Boost Technology up to 3.60 GHz)",32KB(I)+32KB(D) per core,256 KB (I+D) per core,45MB (I+D) on chip per chip,256,16 x 16GB,256 GB (16 x 16 GB 2Rx4 PC4-2133P-R),1x 480GB SSD,EXT4,Red Hat Enterprise Linux ,Red Hat,4 x 1 Gbit NICs,2 x 2000W,Blade Node,E9000 Converged Infrastructure Blade Server Chassis,Sep-14,Jun-14,Oct-15,Oct-15,3175,"Huawei Technologies Co., Ltd","Huawei Technologies Co., Ltd",,Jan-16,Jan-16,"http://www.spec.org/jbb2015/results/res2016q1/jbb2015-20160104-00040.html""<A HREF=""""/jbb2015/results/res2016q1/jbb2015-20160104-00040.html"""">HTML</A>""",,
